experiment,method,rep_index,sample_ms
p1d_structural_plus_lexical_residual,commerce_native,23,3.909272
p1d_structural_plus_lexical_residual,commerce_native,24,7.294691
p1d_structural_plus_lexical_residual,commerce_native,25,29.406034000000002
p1d_structural_plus_lexical_residual,commerce_native,26,30.192631000000002
p1d_structural_plus_lexical_residual,commerce_native,27,7.8168820000000006
p1d_structural_plus_lexical_residual,commerce_native,28,7.753197
p1d_structural_plus_lexical_residual,commerce_native,29,0.335158
p1d_structural_plus_lexical_residual,tantivy_standalone,0,5.514664
p1d_structural_plus_lexical_residual,tantivy_standalone,1,7.426577999999999
p1d_structural_plus_lexical_residual,tantivy_standalone,2,24.836487
p1d_structural_plus_lexical_residual,tantivy_standalone,3,3.673893
p1d_structural_plus_lexical_residual,tantivy_standalone,4,2.1478119999999996
p1d_structural_plus_lexical_residual,tantivy_standalone,5,47.46469
p1d_structural_plus_lexical_residual,tantivy_standalone,6,13.955077999999999
p1d_structural_plus_lexical_residual,tantivy_standalone,7,7.0172680000000005
p1d_structural_plus_lexical_residual,tantivy_standalone,8,26.893581
p1d_structural_plus_lexical_residual,tantivy_standalone,9,8.010919999999999
p1d_structural_plus_lexical_residual,tantivy_standalone,10,3.242566
p1d_structural_plus_lexical_residual,tantivy_standalone,11,8.247497
p1d_structural_plus_lexical_residual,tantivy_standalone,12,37.3318
p1d_structural_plus_lexical_residual,tantivy_standalone,13,4.033498
p1d_structural_plus_lexical_residual,tantivy_standalone,14,16.18604
p1d_structural_plus_lexical_residual,tantivy_standalone,15,13.618457000000001
p1d_structural_plus_lexical_residual,tantivy_standalone,16,3.257171
p1d_structural_plus_lexical_residual,tantivy_standalone,17,2.02069
p1d_structural_plus_lexical_residual,tantivy_standalone,18,34.538436999999995
p1d_structural_plus_lexical_residual,tantivy_standalone,19,14.742398999999999
p1d_structural_plus_lexical_residual,tantivy_standalone,20,13.334566
p1d_structural_plus_lexical_residual,tantivy_standalone,21,6.758636999999999
p1d_structural_plus_lexical_residual,tantivy_standalone,22,6.9995769999999995
p1d_structural_plus_lexical_residual,tantivy_standalone,23,3.487783
p1d_structural_plus_lexical_residual,tantivy_standalone,24,47.83826
p1d_structural_plus_lexical_residual,tantivy_standalone,25,46.862624
p1d_structural_plus_lexical_residual,tantivy_standalone,26,13.28381
p1d_structural_plus_lexical_residual,tantivy_standalone,27,13.400465
p1d_structural_plus_lexical_residual,tantivy_standalone,28,26.812715
p1d_structural_plus_lexical_residual,tantivy_standalone,29,4.145363
p1d_structural_plus_lexical_residual,solr,0,1.407342
p1d_structural_plus_lexical_residual,solr,1,1.770555
p1d_structural_plus_lexical_residual,solr,2,1.7996320000000001
p1d_structural_plus_lexical_residual,solr,3,1.553679
p1d_structural_plus_lexical_residual,solr,4,1.11921
p1d_structural_plus_lexical_residual,solr,5,1.953901
p1d_structural_plus_lexical_residual,solr,6,1.7013289999999999
p1d_structural_plus_lexical_residual,solr,7,0.833571
p1d_structural_plus_lexical_residual,solr,8,1.8488529999999999
p1d_structural_plus_lexical_residual,solr,9,1.819005
p1d_structural_plus_lexical_residual,solr,10,1.267921
p1d_structural_plus_lexical_residual,solr,11,1.525525
p1d_structural_plus_lexical_residual,solr,12,1.889775
p1d_structural_plus_lexical_residual,solr,13,1.856058
p1d_structural_plus_lexical_residual,solr,14,1.953108
p1d_structural_plus_lexical_residual,solr,15,1.7691860000000001
p1d_structural_plus_lexical_residual,solr,16,1.2315589999999998
p1d_structural_plus_lexical_residual,solr,17,1.7216550000000002
p1d_structural_plus_lexical_residual,solr,18,1.01103
p1d_structural_plus_lexical_residual,solr,19,1.9688090000000003
p1d_structural_plus_lexical_residual,solr,20,1.9493
p1d_structural_plus_lexical_residual,solr,21,1.9758419999999999
p1d_structural_plus_lexical_residual,solr,22,1.875904
p1d_structural_plus_lexical_residual,solr,23,1.078393
p1d_structural_plus_lexical_residual,solr,24,2.086948
p1d_structural_plus_lexical_residual,solr,25,1.890031
p1d_structural_plus_lexical_residual,solr,26,2.068977
p1d_structural_plus_lexical_residual,solr,27,1.419001
p1d_structural_plus_lexical_residual,solr,28,1.934539
p1d_structural_plus_lexical_residual,solr,29,2.1102260000000004
p1d_structural_plus_semantic_residual,commerce_native,0,11.314443
p1d_structural_plus_semantic_residual,commerce_native,1,0.46321300000000004
p1d_structural_plus_semantic_residual,commerce_native,2,3.594723
p1d_structural_plus_semantic_residual,commerce_native,3,14.671752999999999
p1d_structural_plus_semantic_residual,commerce_native,4,9.669708
p1d_structural_plus_semantic_residual,commerce_native,5,12.432307
p1d_structural_plus_semantic_residual,commerce_native,6,6.1861690000000005
p1d_structural_plus_semantic_residual,commerce_native,7,11.857733
p1d_structural_plus_semantic_residual,commerce_native,8,0.389183
p1d_structural_plus_semantic_residual,commerce_native,9,2.498778
p1d_structural_plus_semantic_residual,commerce_native,10,3.5511369999999998
p1d_structural_plus_semantic_residual,commerce_native,11,12.08148
p1d_structural_plus_semantic_residual,commerce_native,12,4.799853
p1d_structural_plus_semantic_residual,commerce_native,13,11.883962
p1d_structural_plus_semantic_residual,commerce_native,14,2.514734
p1d_structural_plus_semantic_residual,commerce_native,15,3.915906
p1d_structural_plus_semantic_residual,commerce_native,16,3.647894
p1d_structural_plus_semantic_residual,commerce_native,17,3.1636509999999998
p1d_structural_plus_semantic_residual,commerce_native,18,12.949718
p1d_structural_plus_semantic_residual,commerce_native,19,12.131894
p1d_structural_plus_semantic_residual,commerce_native,20,3.361425
p1d_structural_plus_semantic_residual,commerce_native,21,0.427468
p1d_structural_plus_semantic_residual,commerce_native,22,5.379058
p1d_structural_plus_semantic_residual,commerce_native,23,14.44743
p1d_structural_plus_semantic_residual,commerce_native,24,2.818445
p1d_structural_plus_semantic_residual,commerce_native,25,5.020693
p1d_structural_plus_semantic_residual,commerce_native,26,6.987623
p1d_structural_plus_semantic_residual,commerce_native,27,2.607704
p1d_structural_plus_semantic_residual,commerce_native,28,0.348196
p1d_structural_plus_semantic_residual,commerce_native,29,3.636417
p1d_structural_plus_semantic_residual,tantivy_standalone,0,6.153265
p1d_structural_plus_semantic_residual,tantivy_standalone,1,1.286859
p1d_structural_plus_semantic_residual,tantivy_standalone,2,10.398546999999999
p1d_structural_plus_semantic_residual,tantivy_standalone,3,1.616759
p1d_structural_plus_semantic_residual,tantivy_standalone,4,1.437055
p1d_structural_plus_semantic_residual,tantivy_standalone,5,39.290276
p1d_structural_plus_semantic_residual,tantivy_standalone,6,7.587946
p1d_structural_plus_semantic_residual,tantivy_standalone,7,1.508873
p1d_structural_plus_semantic_residual,tantivy_standalone,8,10.540086
p1d_structural_plus_semantic_residual,tantivy_standalone,9,1.189894
p1d_structural_plus_semantic_residual,tantivy_standalone,10,1.155701
p1d_structural_plus_semantic_residual,tantivy_standalone,11,2.076928
p1d_structural_plus_semantic_residual,tantivy_standalone,12,11.402653
p1d_structural_plus_semantic_residual,tantivy_standalone,13,8.398344
p1d_structural_plus_semantic_residual,tantivy_standalone,14,1.294864
p1d_structural_plus_semantic_residual,tantivy_standalone,15,4.545775
p1d_structural_plus_semantic_residual,tantivy_standalone,16,1.52722
p1d_structural_plus_semantic_residual,tantivy_standalone,17,1.345253
p1d_structural_plus_semantic_residual,tantivy_standalone,18,1.733198
p1d_structural_plus_semantic_residual,tantivy_standalone,19,7.980788
p1d_structural_plus_semantic_residual,tantivy_standalone,20,1.338733
p1d_structural_plus_semantic_residual,tantivy_standalone,21,1.215394
p1d_structural_plus_semantic_residual,tantivy_standalone,22,1.147759
p1d_structural_plus_semantic_residual,tantivy_standalone,23,1.4425709999999998
p1d_structural_plus_semantic_residual,tantivy_standalone,24,10.600252
p1d_structural_plus_semantic_residual,tantivy_standalone,25,36.545225
p1d_structural_plus_semantic_residual,tantivy_standalone,26,7.974076
p1d_structural_plus_semantic_residual,tantivy_standalone,27,1.414506
p1d_structural_plus_semantic_residual,tantivy_standalone,28,10.74958
p1d_structural_plus_semantic_residual,tantivy_standalone,29,1.537321
p1d_structural_plus_semantic_residual,solr,0,1.49351
p1d_structural_plus_semantic_residual,solr,1,1.8175649999999999
p1d_structural_plus_semantic_residual,solr,2,1.6293790000000001
p1d_structural_plus_semantic_residual,solr,3,1.712181
p1d_structural_plus_semantic_residual,solr,4,1.9537259999999999
p1d_structural_plus_semantic_residual,solr,5,1.780466
p1d_structural_plus_semantic_residual,solr,6,1.723612
p1d_structural_plus_semantic_residual,solr,7,0.962287
p1d_structural_plus_semantic_residual,solr,8,2.1040859999999997
p1d_structural_plus_semantic_residual,solr,9,1.723659
p1d_structural_plus_semantic_residual,solr,10,1.298393
p1d_structural_plus_semantic_residual,solr,11,1.338886
p1d_structural_plus_semantic_residual,solr,12,1.6549209999999999
p1d_structural_plus_semantic_residual,solr,13,1.6856799999999998
p1d_structural_plus_semantic_residual,solr,14,1.836217
p1d_structural_plus_semantic_residual,solr,15,2.5486240000000002
p1d_structural_plus_semantic_residual,solr,16,1.235123
p1d_structural_plus_semantic_residual,solr,17,4.819179
p1d_structural_plus_semantic_residual,solr,18,1.234148
p1d_structural_plus_semantic_residual,solr,19,1.7545250000000001
p1d_structural_plus_semantic_residual,solr,20,1.614471
p1d_structural_plus_semantic_residual,solr,21,1.518679
p1d_structural_plus_semantic_residual,solr,22,1.571612
p1d_structural_plus_semantic_residual,solr,23,0.932084
p1d_structural_plus_semantic_residual,solr,24,1.688373
p1d_structural_plus_semantic_residual,solr,25,1.752658
p1d_structural_plus_semantic_residual,solr,26,1.759947
p1d_structural_plus_semantic_residual,solr,27,0.912288
p1d_structural_plus_semantic_residual,solr,28,1.329193
p1d_structural_plus_semantic_residual,solr,29,1.864166
p1d_lexical_first,commerce_native,0,6.5695429999999995
p1d_lexical_first,commerce_native,1,5.122777
p1d_lexical_first,commerce_native,2,1.6938579999999999
p1d_lexical_first,commerce_native,3,28.143724
p1d_lexical_first,commerce_native,4,6.293997
p1d_lexical_first,commerce_native,5,2.15585
p1d_lexical_first,commerce_native,6,1.0511439999999999
p1d_lexical_first,commerce_native,7,6.438149
p1d_lexical_first,commerce_native,8,4.779927
p1d_lexical_first,commerce_native,9,28.091912
p1d_lexical_first,commerce_native,10,5.057975
p1d_lexical_first,commerce_native,11,9.244403
p1d_lexical_first,commerce_native,12,4.273972
p1d_lexical_first,commerce_native,13,5.784858000000001
p1d_lexical_first,commerce_native,14,5.424862
p1d_lexical_first,commerce_native,15,1.744151
p1d_lexical_first,commerce_native,16,3.9552880000000004
p1d_lexical_first,commerce_native,17,8.892793
p1d_lexical_first,commerce_native,18,8.878400999999998
p1d_lexical_first,commerce_native,19,2.277835
p1d_lexical_first,commerce_native,20,4.936463000000001
p1d_lexical_first,commerce_native,21,4.973079
p1d_lexical_first,commerce_native,22,0.187308
p1d_lexical_first,commerce_native,23,27.866716999999998
p1d_lexical_first,commerce_native,24,4.848267
p1d_lexical_first,commerce_native,25,4.375408
p1d_lexical_first,commerce_native,26,1.161681
p1d_lexical_first,commerce_native,27,5.320804
p1d_lexical_first,commerce_native,28,5.042487
p1d_lexical_first,commerce_native,29,1.907949
p1d_lexical_first,tantivy_standalone,0,3.856819
p1d_lexical_first,tantivy_standalone,1,10.945476000000001
p1d_lexical_first,tantivy_standalone,2,0.329191
p1d_lexical_first,tantivy_standalone,3,10.096947
p1d_lexical_first,tantivy_standalone,4,3.486328
p1d_lexical_first,tantivy_standalone,5,7.849816000000001
p1d_lexical_first,tantivy_standalone,6,11.031355
p1d_lexical_first,tantivy_standalone,7,11.109243
p1d_lexical_first,tantivy_standalone,8,0.390029
p1d_lexical_first,tantivy_standalone,9,0.893559
p1d_lexical_first,tantivy_standalone,10,42.75616
p1d_lexical_first,tantivy_standalone,11,11.689385
p1d_lexical_first,tantivy_standalone,12,9.944581
p1d_lexical_first,tantivy_standalone,13,10.542468
p1d_lexical_first,tantivy_standalone,14,6.673503
p1d_lexical_first,tantivy_standalone,15,4.423462000000001
p1d_lexical_first,tantivy_standalone,16,42.858271
p1d_lexical_first,tantivy_standalone,17,3.3916910000000002
p1d_lexical_first,tantivy_standalone,18,16.112030999999998
p1d_lexical_first,tantivy_standalone,19,11.236324000000002
p1d_lexical_first,tantivy_standalone,20,6.771534
p1d_lexical_first,tantivy_standalone,21,10.998655
p1d_lexical_first,tantivy_standalone,22,0.816171
p1d_lexical_first,tantivy_standalone,23,22.298484000000002
p1d_lexical_first,tantivy_standalone,24,2.017042
p1d_lexical_first,tantivy_standalone,25,7.893638999999999
p1d_lexical_first,tantivy_standalone,26,11.034452
p1d_lexical_first,tantivy_standalone,27,6.8916450000000005
p1d_lexical_first,tantivy_standalone,28,0.43900599999999995
p1d_lexical_first,tantivy_standalone,29,47.997086
p1d_lexical_first,solr,0,1.098892
p1d_lexical_first,solr,1,1.616429
p1d_lexical_first,solr,2,1.491374
p1d_lexical_first,solr,3,1.5935560000000002
p1d_lexical_first,solr,4,1.45616
p1d_lexical_first,solr,5,1.710307
p1d_lexical_first,solr,6,1.617662
p1d_lexical_first,solr,7,0.834569
p1d_lexical_first,solr,8,1.7463579999999999
p1d_lexical_first,solr,9,1.568375
p1d_lexical_first,solr,10,1.730515
p1d_lexical_first,solr,11,1.687067
p1d_lexical_first,solr,12,1.58109
p1d_lexical_first,solr,13,1.59522
p1d_lexical_first,solr,14,1.767045
p1d_lexical_first,solr,15,1.39763
p1d_lexical_first,solr,16,1.075877
p1d_lexical_first,solr,17,1.792381
p1d_lexical_first,solr,18,0.947793
p1d_lexical_first,solr,19,1.767329
p1d_lexical_first,solr,20,1.555425
p1d_lexical_first,solr,21,1.502396
p1d_lexical_first,solr,22,1.192217
p1d_lexical_first,solr,23,0.8033060000000001
p1d_lexical_first,solr,24,1.947041
p1d_lexical_first,solr,25,1.6057039999999998
p1d_lexical_first,solr,26,1.5948360000000001
p1d_lexical_first,solr,27,1.0684259999999999
p1d_lexical_first,solr,28,2.083155
p1d_lexical_first,solr,29,1.99255
p1d_ambiguous_punt,commerce_native,0,11.562888000000001
p1d_ambiguous_punt,commerce_native,1,6.964549
p1d_ambiguous_punt,commerce_native,2,4.6370439999999995
p1d_ambiguous_punt,commerce_native,3,4.470394
p1d_ambiguous_punt,commerce_native,4,2.207516
p1d_ambiguous_punt,commerce_native,5,16.167918
p1d_ambiguous_punt,commerce_native,6,5.347261
p1d_ambiguous_punt,commerce_native,7,11.794898
p1d_ambiguous_punt,commerce_native,8,6.974434
p1d_ambiguous_punt,commerce_native,9,16.307787
p1d_ambiguous_punt,commerce_native,10,3.5879119999999998
p1d_ambiguous_punt,commerce_native,11,12.959505
p1d_ambiguous_punt,commerce_native,12,1.2019140000000001
p1d_ambiguous_punt,commerce_native,13,6.774857
p1d_ambiguous_punt,commerce_native,14,2.9494870000000004
p1d_ambiguous_punt,commerce_native,15,4.760128
p1d_ambiguous_punt,commerce_native,16,3.4771110000000003
p1d_ambiguous_punt,commerce_native,17,3.43709
p1d_ambiguous_punt,commerce_native,18,13.024726000000001
p1d_ambiguous_punt,commerce_native,19,16.177217000000002
p1d_ambiguous_punt,commerce_native,20,3.8986910000000004
p1d_ambiguous_punt,commerce_native,21,6.90668
p1d_ambiguous_punt,commerce_native,22,18.421243
p1d_ambiguous_punt,commerce_native,23,4.831505
p1d_ambiguous_punt,commerce_native,24,3.519396
p1d_ambiguous_punt,commerce_native,25,1.540348
p1d_ambiguous_punt,commerce_native,26,5.862173
p1d_ambiguous_punt,commerce_native,27,3.019991
p1d_ambiguous_punt,commerce_native,28,7.032504
p1d_ambiguous_punt,commerce_native,29,4.322627
p1d_ambiguous_punt,tantivy_standalone,0,11.433437
p1d_ambiguous_punt,tantivy_standalone,1,20.605475000000002
p1d_ambiguous_punt,tantivy_standalone,2,26.841654
p1d_ambiguous_punt,tantivy_standalone,3,8.297096
p1d_ambiguous_punt,tantivy_standalone,4,28.807132
p1d_ambiguous_punt,tantivy_standalone,5,16.744748
p1d_ambiguous_punt,tantivy_standalone,6,19.008592
p1d_ambiguous_punt,tantivy_standalone,7,20.525607
p1d_ambiguous_punt,tantivy_standalone,8,26.343805
p1d_ambiguous_punt,tantivy_standalone,9,6.961911000000001
p1d_ambiguous_punt,tantivy_standalone,10,4.947126
p1d_ambiguous_punt,tantivy_standalone,11,8.999718
p1d_ambiguous_punt,tantivy_standalone,12,18.222004
p1d_ambiguous_punt,tantivy_standalone,13,8.143076
p1d_ambiguous_punt,tantivy_standalone,14,18.459699
p1d_ambiguous_punt,tantivy_standalone,15,33.990306
p1d_ambiguous_punt,tantivy_standalone,16,4.591956000000001
p1d_ambiguous_punt,tantivy_standalone,17,30.060198
p1d_ambiguous_punt,tantivy_standalone,18,5.676169
p1d_ambiguous_punt,tantivy_standalone,19,19.177289000000002
p1d_ambiguous_punt,tantivy_standalone,20,18.459538000000002
p1d_ambiguous_punt,tantivy_standalone,21,20.582807000000003
p1d_ambiguous_punt,tantivy_standalone,22,6.9473970000000005
p1d_ambiguous_punt,tantivy_standalone,23,3.807534
p1d_ambiguous_punt,tantivy_standalone,24,13.905627
p1d_ambiguous_punt,tantivy_standalone,25,20.338963000000003
p1d_ambiguous_punt,tantivy_standalone,26,18.95189
p1d_ambiguous_punt,tantivy_standalone,27,18.870345
p1d_ambiguous_punt,tantivy_standalone,28,26.436408
p1d_ambiguous_punt,tantivy_standalone,29,39.162271
p1d_ambiguous_punt,solr,0,1.511015
p1d_ambiguous_punt,solr,1,1.560894
p1d_ambiguous_punt,solr,2,1.74111
p1d_ambiguous_punt,solr,3,1.573795
p1d_ambiguous_punt,solr,4,1.591173
p1d_ambiguous_punt,solr,5,1.514486
p1d_ambiguous_punt,solr,6,1.5535290000000002
p1d_ambiguous_punt,solr,7,0.916038
p1d_ambiguous_punt,solr,8,1.754801
p1d_ambiguous_punt,solr,9,1.7024810000000001
p1d_ambiguous_punt,solr,10,1.296381
p1d_ambiguous_punt,solr,11,1.304011
p1d_ambiguous_punt,solr,12,1.459238
p1d_ambiguous_punt,solr,13,1.510265
p1d_ambiguous_punt,solr,14,1.6622139999999999
p1d_ambiguous_punt,solr,15,1.761825
p1d_ambiguous_punt,solr,16,1.327319
p1d_ambiguous_punt,solr,17,1.899083
p1d_ambiguous_punt,solr,18,0.856482
p1d_ambiguous_punt,solr,19,1.703733
p1d_ambiguous_punt,solr,20,1.853442
p1d_ambiguous_punt,solr,21,1.678522
p1d_ambiguous_punt,solr,22,1.8845
p1d_ambiguous_punt,solr,23,1.115691
p1d_ambiguous_punt,solr,24,1.5382040000000001
p1d_ambiguous_punt,solr,25,1.787245
p1d_ambiguous_punt,solr,26,1.8076050000000001
p1d_ambiguous_punt,solr,27,1.013047
p1d_ambiguous_punt,solr,28,2.146237
p1d_ambiguous_punt,solr,29,1.636253
p1d_long_tail_noisy,commerce_native,0,3.682749
p1d_long_tail_noisy,commerce_native,1,6.138703
p1d_long_tail_noisy,commerce_native,2,2.179002
p1d_long_tail_noisy,commerce_native,3,2.084747
p1d_long_tail_noisy,commerce_native,4,0.307376
p1d_long_tail_noisy,commerce_native,5,3.172457
p1d_long_tail_noisy,commerce_native,6,9.097620000000001
p1d_long_tail_noisy,commerce_native,7,3.3379529999999997
p1d_long_tail_noisy,commerce_native,8,5.805163
p1d_long_tail_noisy,commerce_native,9,0.5697099999999999
p1d_long_tail_noisy,commerce_native,10,2.331774
p1d_long_tail_noisy,commerce_native,11,6.282763
p1d_long_tail_noisy,commerce_native,12,6.66116
p1d_long_tail_noisy,commerce_native,13,1.912336
p1d_long_tail_noisy,commerce_native,14,4.1559479999999995
p1d_long_tail_noisy,commerce_native,15,2.0476579999999998
p1d_long_tail_noisy,commerce_native,16,3.730498
p1d_long_tail_noisy,commerce_native,17,4.482343
p1d_long_tail_noisy,commerce_native,18,6.298201
p1d_long_tail_noisy,commerce_native,19,3.248278
p1d_long_tail_noisy,commerce_native,20,3.511332
p1d_long_tail_noisy,commerce_native,21,5.915406
p1d_long_tail_noisy,commerce_native,22,8.916433
p1d_long_tail_noisy,commerce_native,23,2.31154
p1d_long_tail_noisy,commerce_native,24,2.517175
p1d_long_tail_noisy,commerce_native,25,6.977391
p1d_long_tail_noisy,commerce_native,26,9.278971
p1d_long_tail_noisy,commerce_native,27,4.066519
p1d_long_tail_noisy,commerce_native,28,5.677211
p1d_long_tail_noisy,commerce_native,29,2.2211879999999997
p1d_long_tail_noisy,tantivy_standalone,0,2.477255
p1d_long_tail_noisy,tantivy_standalone,1,3.962552
p1d_long_tail_noisy,tantivy_standalone,2,9.164565
p1d_long_tail_noisy,tantivy_standalone,3,8.402037
p1d_long_tail_noisy,tantivy_standalone,4,3.334636
p1d_long_tail_noisy,tantivy_standalone,5,7.788657
p1d_long_tail_noisy,tantivy_standalone,6,0.360855
p1d_long_tail_noisy,tantivy_standalone,7,4.117106
p1d_long_tail_noisy,tantivy_standalone,8,9.032368
p1d_long_tail_noisy,tantivy_standalone,9,3.6619099999999998
p1d_long_tail_noisy,tantivy_standalone,10,4.130753
p1d_long_tail_noisy,tantivy_standalone,11,0.40145699999999995
p1d_long_tail_noisy,tantivy_standalone,12,11.89407
p1d_long_tail_noisy,tantivy_standalone,13,2.266713
p1d_long_tail_noisy,tantivy_standalone,14,3.056513
p1d_long_tail_noisy,tantivy_standalone,15,6.571815
p1d_long_tail_noisy,tantivy_standalone,16,3.963152
p1d_long_tail_noisy,tantivy_standalone,17,3.292574
p1d_long_tail_noisy,tantivy_standalone,18,5.744423
p1d_long_tail_noisy,tantivy_standalone,19,0.394291
p1d_long_tail_noisy,tantivy_standalone,20,3.00826
p1d_long_tail_noisy,tantivy_standalone,21,3.9219060000000003
p1d_long_tail_noisy,tantivy_standalone,22,3.594452
p1d_long_tail_noisy,tantivy_standalone,23,5.1834180000000005
p1d_long_tail_noisy,tantivy_standalone,24,1.477683
p1d_long_tail_noisy,tantivy_standalone,25,7.798043
p1d_long_tail_noisy,tantivy_standalone,26,0.406076
p1d_long_tail_noisy,tantivy_standalone,27,3.219983
p1d_long_tail_noisy,tantivy_standalone,28,9.289979
p1d_long_tail_noisy,tantivy_standalone,29,0.79508
p1d_long_tail_noisy,solr,0,0.846126
p1d_long_tail_noisy,solr,1,0.935108
p1d_long_tail_noisy,solr,2,1.657707
p1d_long_tail_noisy,solr,3,1.25949
p1d_long_tail_noisy,solr,4,1.1808159999999999
p1d_long_tail_noisy,solr,5,1.355268
p1d_long_tail_noisy,solr,6,1.3865500000000002
p1d_long_tail_noisy,solr,7,0.836292
p1d_long_tail_noisy,solr,8,1.132336
p1d_long_tail_noisy,solr,9,1.6663629999999998
p1d_long_tail_noisy,solr,10,1.120867
p1d_long_tail_noisy,solr,11,0.974478
p1d_long_tail_noisy,solr,12,1.23149
p1d_long_tail_noisy,solr,13,1.7072100000000001
p1d_long_tail_noisy,solr,14,1.5731950000000001
p1d_long_tail_noisy,solr,15,1.295041
p1d_long_tail_noisy,solr,16,0.928542
p1d_long_tail_noisy,solr,17,1.522513
p1d_long_tail_noisy,solr,18,0.866139
p1d_long_tail_noisy,solr,19,1.610176
p1d_long_tail_noisy,solr,20,0.886556
p1d_long_tail_noisy,solr,21,1.069956
p1d_long_tail_noisy,solr,22,1.5718130000000001
p1d_long_tail_noisy,solr,23,0.813183
p1d_long_tail_noisy,solr,24,1.118406
p1d_long_tail_noisy,solr,25,1.305312
p1d_long_tail_noisy,solr,26,1.2442659999999999
p1d_long_tail_noisy,solr,27,0.787632
p1d_long_tail_noisy,solr,28,0.862001
p1d_long_tail_noisy,solr,29,1.5161479999999998
p1d_structural_exact_entity,commerce_native,0,0.08886999999999999
p1d_structural_exact_entity,commerce_native,1,0.017505
p1d_structural_exact_entity,commerce_native,2,0.017045
p1d_structural_exact_entity,commerce_native,3,0.017172
p1d_structural_exact_entity,commerce_native,4,0.036314
p1d_structural_exact_entity,commerce_native,5,0.010151
p1d_structural_exact_entity,commerce_native,6,0.013275
p1d_structural_exact_entity,commerce_native,7,0.024119
p1d_structural_exact_entity,commerce_native,8,0.020954
p1d_structural_exact_entity,commerce_native,9,0.028663
p1d_structural_exact_entity,commerce_native,10,0.011342000000000001
p1d_structural_exact_entity,commerce_native,11,0.020890000000000002
p1d_structural_exact_entity,commerce_native,12,0.005575999999999999
p1d_structural_exact_entity,commerce_native,13,0.014343
p1d_structural_exact_entity,commerce_native,14,0.018274000000000002
p1d_structural_exact_entity,commerce_native,15,0.020367
p1d_structural_exact_entity,commerce_native,16,0.019717000000000002
p1d_structural_exact_entity,commerce_native,17,0.006587
p1d_structural_exact_entity,commerce_native,18,0.024775
p1d_structural_exact_entity,commerce_native,19,0.012582000000000001
p1d_structural_exact_entity,commerce_native,20,0.011603
p1d_structural_exact_entity,commerce_native,21,0.01821
p1d_structural_exact_entity,commerce_native,22,0.011136
p1d_structural_exact_entity,commerce_native,23,0.032602
p1d_structural_exact_entity,commerce_native,24,0.011153
p1d_structural_exact_entity,commerce_native,25,0.006986
p1d_structural_exact_entity,commerce_native,26,0.016293000000000002
p1d_structural_exact_entity,commerce_native,27,0.020849
p1d_structural_exact_entity,commerce_native,28,0.013720000000000001
p1d_structural_exact_entity,commerce_native,29,0.015386000000000002
p1d_structural_exact_entity,tantivy_standalone,0,0.105776
p1d_structural_exact_entity,tantivy_standalone,1,1.563895
p1d_structural_exact_entity,tantivy_standalone,2,0.11662099999999999
p1d_structural_exact_entity,tantivy_standalone,3,12.919039
p1d_structural_exact_entity,tantivy_standalone,4,0.35954200000000003
p1d_structural_exact_entity,tantivy_standalone,5,0.279931
p1d_structural_exact_entity,tantivy_standalone,6,0.48101900000000003
p1d_structural_exact_entity,tantivy_standalone,7,1.610768
p1d_structural_exact_entity,tantivy_standalone,8,0.11995299999999999
p1d_structural_exact_entity,tantivy_standalone,9,0.072509
p1d_structural_exact_entity,tantivy_standalone,10,0.110141
p1d_structural_exact_entity,tantivy_standalone,11,0.08562
p1d_structural_exact_entity,tantivy_standalone,12,0.088161
p1d_structural_exact_entity,tantivy_standalone,13,0.153745
p1d_structural_exact_entity,tantivy_standalone,14,0.08208800000000001
p1d_structural_exact_entity,tantivy_standalone,15,0.411441
p1d_structural_exact_entity,tantivy_standalone,16,0.094126
p1d_structural_exact_entity,tantivy_standalone,17,0.296039
p1d_structural_exact_entity,tantivy_standalone,18,15.191108
p1d_structural_exact_entity,tantivy_standalone,19,0.538512
p1d_structural_exact_entity,tantivy_standalone,20,0.15392
p1d_structural_exact_entity,tantivy_standalone,21,1.573998
p1d_structural_exact_entity,tantivy_standalone,22,0.09028
p1d_structural_exact_entity,tantivy_standalone,23,0.11512
p1d_structural_exact_entity,tantivy_standalone,24,2.346598
p1d_structural_exact_entity,tantivy_standalone,25,0.245649
p1d_structural_exact_entity,tantivy_standalone,26,0.39193700000000004
p1d_structural_exact_entity,tantivy_standalone,27,0.11704700000000001
p1d_structural_exact_entity,tantivy_standalone,28,0.119421
p1d_structural_exact_entity,tantivy_standalone,29,0.078819
p1d_structural_exact_entity,solr,0,0.966615
p1d_structural_exact_entity,solr,1,0.806048
p1d_structural_exact_entity,solr,2,0.74797
p1d_structural_exact_entity,solr,3,1.211262
p1d_structural_exact_entity,solr,4,1.045372
p1d_structural_exact_entity,solr,5,0.706971
p1d_structural_exact_entity,solr,6,0.724389
p1d_structural_exact_entity,solr,7,0.6380669999999999
p1d_structural_exact_entity,solr,8,0.823952
p1d_structural_exact_entity,solr,9,0.672963
p1d_structural_exact_entity,solr,10,0.698778
p1d_structural_exact_entity,solr,11,0.608115
p1d_structural_exact_entity,solr,12,0.580092
p1d_structural_exact_entity,solr,13,0.663455
p1d_structural_exact_entity,solr,14,0.740538
p1d_structural_exact_entity,solr,15,0.688796
p1d_structural_exact_entity,solr,16,0.771096
p1d_structural_exact_entity,solr,17,0.664899
